PatronId,DrinkName,ArrivalTime,FirstServiceTime,CompletionTime,ExecutionTime,TurnaroundTime,WaitingTime,ResponseTime
8,Martini,1746255277556,1746255278299,1746255278359,60,803,743,743
17,Martini,1746255277559,1746255278361,1746255278421,60,862,802,802
18,Cosmopolitan,1746255277609,1746255278423,1746255278488,65,879,814,814
3,Pina Colada,1746255277628,1746255278490,1746255278590,100,962,862,862
0,Bloody Mary,1746255277657,1746255278592,1746255278662,70,1005,935,935
19,Vodka shot,1746255277659,1746255278664,1746255278684,20,1025,1005,1005
20,Draft Beer,1746255277709,1746255278686,1746255278736,50,1027,977,977
21,Mojito,1746255277759,1746255278737,1746255278813,75,1054,979,978
9,Gin and Tonic,1746255277779,1746255278814,1746255278854,40,1075,1035,1035
22,Martini,1746255277810,1746255278856,1746255278916,60,1106,1046,1046
23,Tequila shot,1746255277859,1746255278918,1746255278938,20,1079,1059,1059
10,Margarita,1746255277871,1746255278940,1746255279015,75,1144,1069,1069
11,Cosmopolitan,1746255277886,1746255279016,1746255279082,65,1196,1131,1130
24,Vodka shot,1746255277910,1746255279083,1746255279103,20,1193,1173,1173
25,Pina Colada,1746255277959,1746255279105,1746255279205,100,1246,1146,1146
12,Cosmopolitan,1746255277959,1746255279206,1746255279272,65,1313,1248,1247
13,B52,1746255277981,1746255279273,1746255279474,200,1493,1293,1292
26,Vodka shot,1746255278009,1746255279475,1746255279496,20,1487,1467,1466
5,Vodka shot,1746255278035,1746255279497,1746255279517,20,1482,1462,1462
27,Cider,1746255278059,1746255279519,1746255279544,25,1485,1460,1460
28,Cider,1746255278109,1746255279546,1746255279571,25,1462,1437,1437
7,Mojito,1746255278135,1746255279573,1746255279648,75,1513,1438,1438
29,Red Wine,1746255278159,1746255279649,1746255279675,25,1516,1491,1490
6,Vodka shot,1746255278182,1746255279677,1746255279697,20,1515,1495,1495
14,Pina Colada,1746255278234,1746255279699,1746255279799,100,1565,1465,1465
15,Draft Beer,1746255278247,1746255279800,1746255279851,50,1604,1554,1553
1,Martini,1746255278310,1746255279852,1746255279912,60,1602,1542,1542
2,Tequila shot,1746255278332,1746255279914,1746255279934,20,1602,1582,1582
16,White Wine,1746255278371,1746255279936,1746255279961,25,1590,1565,1565
4,Martini,1746255278398,1746255279962,1746255280023,60,1625,1565,1564
8,Vodka shot,1746255278470,1746255280024,1746255280044,20,1574,1554,1554
17,B52,1746255278532,1746255280046,1746255280246,200,1714,1514,1514
18,Gin and Tonic,1746255278539,1746255280248,1746255280288,40,1749,1709,1709
19,Pina Colada,1746255278688,1746255280290,1746255280390,100,1702,1602,1602
3,Pina Colada,1746255278711,1746255280391,1746255280492,100,1781,1681,1680
0,B52,1746255278813,1746255280493,1746255280693,200,1880,1680,1680
20,Bloody Mary,1746255278837,1746255280695,1746255280765,70,1928,1858,1858
21,Margarita,1746255278923,1746255280767,1746255280842,75,1919,1844,1844
23,Pina Colada,1746255278942,1746255280844,1746255280944,100,2002,1902,1902
9,Cider,1746255278965,1746255280945,1746255280971,25,2006,1981,1980
22,Cider,1746255279027,1746255280972,1746255280997,25,1970,1945,1945
10,White Wine,1746255279096,1746255280999,1746255281024,25,1928,1903,1903
24,Red Wine,1746255279107,1746255281026,1746255281051,25,1944,1919,1919
11,Tequila shot,1746255279132,1746255281052,1746255281073,20,1941,1921,1920
12,Gin and Tonic,1746255279322,1746255281074,1746255281114,40,1792,1752,1752
25,White Wine,1746255279326,1746255281116,1746255281141,25,1815,1790,1790
13,Mojito,1746255279485,1746255281142,1746255281218,75,1733,1658,1657
26,Vodka shot,1746255279499,1746255281219,1746255281240,20,1741,1721,1720
5,Margarita,1746255279522,1746255281241,1746255281317,75,1795,1720,1719
27,Mojito,1746255279645,1746255281318,1746255281394,75,1749,1674,1673
28,Pina Colada,1746255279672,1746255281395,1746255281495,100,1823,1723,1723
6,Red Wine,1746255279701,1746255281497,1746255281522,25,1821,1796,1796
7,Pina Colada,1746255279759,1746255281524,1746255281624,100,1865,1765,1765
29,Cosmopolitan,1746255279826,1746255281626,1746255281692,65,1866,1801,1800
14,Bloody Mary,1746255279920,1746255281693,1746255281763,70,1843,1773,1773
2,Draft Beer,1746255279938,1746255281765,1746255281815,50,1877,1827,1827
15,B52,1746255279951,1746255281816,1746255282017,200,2066,1866,1865
1,Cosmopolitan,1746255280023,1746255282018,1746255282084,65,2061,1996,1995
8,Margarita,1746255280048,1746255282085,1746255282161,75,2113,2038,2037
16,Mojito,1746255280112,1746255282162,1746255282237,75,2125,2050,2050
4,Bloody Mary,1746255280133,1746255282239,1746255282309,70,2176,2106,2106
17,B52,1746255280257,1746255282311,1746255282511,200,2254,2054,2054
18,Tequila shot,1746255280399,1746255282512,1746255282533,20,2134,2114,2113
19,Draft Beer,1746255280511,1746255282536,1746255282587,50,2076,2026,2025
3,Gin and Tonic,1746255280613,1746255282588,1746255282628,40,2015,1975,1975
20,Pina Colada,1746255280916,1746255282630,1746255282730,100,1814,1714,1714
21,Tequila shot,1746255280923,1746255282732,1746255282752,20,1829,1809,1809
23,B52,1746255281065,1746255282753,1746255282954,200,1889,1689,1688
9,Cosmopolitan,1746255281071,1746255282955,1746255283020,65,1949,1884,1884
11,White Wine,1746255281076,1746255283022,1746255283047,25,1971,1946,1946
22,Cider,1746255281098,1746255283049,1746255283074,25,1976,1951,1951
10,Margarita,1746255281175,1746255283076,1746255283151,75,1976,1901,1901
24,White Wine,1746255281201,1746255283153,1746255283178,25,1977,1952,1952
12,Tequila shot,1746255281225,1746255283180,1746255283200,20,1975,1955,1955
26,Tequila shot,1746255281243,1746255283201,1746255283222,20,1979,1959,1958
25,Margarita,1746255281292,1746255283223,1746255283298,75,2006,1931,1931
13,Gin and Tonic,1746255281329,1746255283300,1746255283340,40,2011,1971,1971
5,Mojito,1746255281397,1746255283342,1746255283417,75,2020,1945,1945
27,Gin and Tonic,1746255281504,1746255283419,1746255283459,40,1955,1915,1915
28,Draft Beer,1746255281616,1746255283460,1746255283510,50,1894,1844,1844
6,Beer,1746255281673,1746255283512,1746255283537,25,1864,1839,1839
29,Tequila shot,1746255281742,1746255283539,1746255283559,20,1817,1797,1797
7,White Wine,1746255281746,1746255283561,1746255283587,25,1841,1816,1815
14,Margarita,1746255281914,1746255283588,1746255283663,75,1749,1674,1674
15,Beer,1746255282027,1746255283666,1746255283691,25,1664,1639,1639
8,Tequila shot,1746255282242,1746255283693,1746255283713,20,1471,1451,1451
16,Beer,1746255282348,1746255283715,1746255283740,25,1392,1367,1367
17,Draft Beer,1746255282522,1746255283742,1746255283792,50,1270,1220,1220
18,Beer,1746255282536,1746255283794,1746255283819,25,1283,1258,1258
19,Martini,1746255282687,1746255283820,1746255283881,60,1194,1134,1133
21,Beer,1746255282755,1746255283882,1746255283907,25,1152,1127,1127
20,Gin and Tonic,1746255282851,1746255283909,1746255283950,40,1099,1059,1058
23,Cosmopolitan,1746255282964,1746255283951,1746255284016,65,1052,987,987
9,B52,1746255283071,1746255284018,1746255284218,200,1147,947,947
22,Tequila shot,1746255283175,1746255284220,1746255284240,20,1065,1045,1045
11,B52,1746255283198,1746255284241,1746255284442,200,1244,1044,1043
12,Tequila shot,1746255283204,1746255284443,1746255284463,20,1259,1239,1239
26,Tequila shot,1746255283225,1746255284465,1746255284485,20,1260,1240,1240
10,Mojito,1746255283232,1746255284487,1746255284562,75,1330,1255,1255
24,Pina Colada,1746255283329,1746255284563,1746255284664,100,1335,1235,1234
25,Gin and Tonic,1746255283379,1746255284665,1746255284705,40,1326,1286,1286
13,B52,1746255283451,1746255284707,1746255284907,200,1456,1256,1256
29,Gin and Tonic,1746255283563,1746255284908,1746255284949,40,1386,1346,1345
27,Red Wine,1746255283569,1746255284950,1746255284975,25,1406,1381,1381
28,Bloody Mary,1746255283611,1746255284977,1746255285047,70,1436,1366,1366
14,White Wine,1746255283745,1746255285049,1746255285074,25,1329,1304,1304
15,Red Wine,1746255283793,1746255285075,1746255285101,25,1308,1283,1282
16,Martini,1746255283842,1746255285102,1746255285162,60,1320,1260,1260
17,Gin and Tonic,1746255283893,1746255285164,1746255285204,40,1311,1271,1271
18,Pina Colada,1746255283920,1746255285205,1746255285306,100,1386,1286,1285
19,Draft Beer,1746255283992,1746255285307,1746255285357,50,1365,1315,1315
21,Beer,1746255284009,1746255285359,1746255285384,25,1375,1350,1350
20,Martini,1746255284060,1746255285385,1746255285446,60,1386,1326,1325
23,Vodka shot,1746255284067,1746255285447,1746255285467,20,1400,1380,1380
22,Bloody Mary,1746255284244,1746255285469,1746255285539,70,1295,1225,1225
26,Tequila shot,1746255284489,1746255285540,1746255285561,20,1072,1052,1051
24,Martini,1746255284784,1746255285562,1746255285622,60,838,778,778
25,Beer,1746255284816,1746255285624,1746255285650,25,834,809,808
29,Vodka shot,1746255285059,1746255285651,1746255285671,20,612,592,592
27,Draft Beer,1746255285126,1746255285673,1746255285723,50,597,547,547
28,B52,1746255285198,1746255285725,1746255285925,200,727,527,527

Patron Level Statistics:
PatronId,TotalWaitingTime,ResponseTime,Turnaround,DrinksCompleted
0,3105,101,3941,5
1,4580,122,5325,5
2,4483,124,5006,5
3,4889,101,5769,5
4,4852,127,5399,5
5,5894,221,6457,5
6,5956,244,6528,5
7,5914,319,6528,5
8,6055,295,6603,5
9,6245,499,7059,5
10,6579,651,7353,5
11,6641,623,7183,5
12,6819,647,7154,5
13,6774,619,7548,5
14,6890,724,7665,5
15,7103,784,7642,5
16,6977,760,7652,5
17,6861,862,7645,5
18,7179,879,7697,5
19,7080,1025,7698,5
20,6932,1027,7737,5
21,7108,1054,7625,5
22,7212,1106,7729,5
23,7016,1079,7608,5
24,7056,1193,7712,5
25,6961,1246,7691,5
26,7435,1487,7552,5
27,6976,1485,7664,5
28,6897,1462,7816,5
29,7024,1516,7512,5

Stats Summary:
Total Time: 9330 ms
Total Waiting Time: 191493 ms
CPU Utilization: 99.43193997856378%
Throughput: 16.07717041800643 orders/second
Context Switch Time: 1 ms
