PatronId,DrinkName,ArrivalTime,FirstServiceTime,CompletionTime,ExecutionTime,TurnaroundTime,WaitingTime,ResponseTime
2,Red Wine,1746254851856,1746254853804,1746254853829,25,1973,1948,1948
14,Martini,1746254851911,1746254853831,1746254853892,60,1981,1921,1920
15,Tequila shot,1746254852075,1746254853893,1746254853913,20,1838,1818,1818
16,Pina Colada,1746254852142,1746254853915,1746254854015,100,1873,1773,1773
8,Beer,1746254852159,1746254854017,1746254854042,25,1883,1858,1858
17,Gin and Tonic,1746254852186,1746254854044,1746254854084,40,1898,1858,1858
3,Bloody Mary,1746254852240,1746254854086,1746254854156,70,1916,1846,1846
18,Beer,1746254852308,1746254854158,1746254854183,25,1875,1850,1850
0,Red Wine,1746254852315,1746254854185,1746254854210,25,1895,1870,1870
19,Vodka shot,1746254852459,1746254854212,1746254854232,20,1773,1753,1753
9,Margarita,1746254852551,1746254854234,1746254854309,75,1758,1683,1683
20,Cider,1746254852643,1746254854311,1746254854336,25,1693,1668,1668
11,Beer,1746254852665,1746254854338,1746254854363,25,1698,1673,1673
6,Cosmopolitan,1746254852698,1746254854365,1746254854431,65,1733,1668,1667
10,Beer,1746254852874,1746254854432,1746254854458,25,1584,1559,1558
21,B52,1746254852889,1746254854460,1746254854661,200,1772,1572,1571
22,Cosmopolitan,1746254852911,1746254854662,1746254854728,65,1817,1752,1751
4,Draft Beer,1746254853060,1746254854729,1746254854780,50,1720,1670,1669
23,Cosmopolitan,1746254853136,1746254854781,1746254854847,65,1711,1646,1645
5,Margarita,1746254853138,1746254854849,1746254854924,75,1786,1711,1711
24,Pina Colada,1746254853190,1746254854926,1746254855026,100,1836,1736,1736
25,Red Wine,1746254853302,1746254855028,1746254855053,25,1751,1726,1726
1,Draft Beer,1746254853304,1746254855055,1746254855105,50,1801,1751,1751
12,White Wine,1746254853416,1746254855106,1746254855132,25,1716,1691,1690
26,Cider,1746254853474,1746254855134,1746254855159,25,1685,1660,1660
27,Draft Beer,1746254853536,1746254855161,1746254855211,50,1675,1625,1625
28,Margarita,1746254853738,1746254855213,1746254855288,75,1550,1475,1475
7,Cosmopolitan,1746254853807,1746254855290,1746254855355,65,1548,1483,1483
13,B52,1746254853882,1746254855356,1746254855557,200,1675,1475,1474
29,Cider,1746254853904,1746254855558,1746254855583,25,1679,1654,1654
15,Mojito,1746254853917,1746254855585,1746254855660,75,1743,1668,1668
2,Beer,1746254853980,1746254855662,1746254855687,25,1707,1682,1682
14,Red Wine,1746254854002,1746254855689,1746254855714,25,1712,1687,1687
16,Margarita,1746254854136,1746254855716,1746254855791,75,1655,1580,1580
8,White Wine,1746254854143,1746254855793,1746254855818,25,1675,1650,1650
17,Beer,1746254854195,1746254855820,1746254855845,25,1650,1625,1625
19,Beer,1746254854236,1746254855846,1746254855872,25,1636,1611,1610
18,White Wine,1746254854284,1746254855873,1746254855899,25,1615,1590,1589
3,Mojito,1746254854307,1746254855904,1746254855979,75,1672,1597,1597
9,Pina Colada,1746254854390,1746254855981,1746254856081,100,1691,1591,1591
20,Beer,1746254854437,1746254856083,1746254856109,25,1672,1647,1646
11,B52,1746254854464,1746254856110,1746254856311,200,1847,1647,1646
6,Tequila shot,1746254854482,1746254856313,1746254856333,20,1851,1831,1831
10,Tequila shot,1746254854559,1746254856335,1746254856355,20,1796,1776,1776
21,Martini,1746254854672,1746254856357,1746254856417,60,1745,1685,1685
22,Pina Colada,1746254854779,1746254856419,1746254856520,100,1741,1641,1640
4,Draft Beer,1746254854881,1746254856521,1746254856571,50,1690,1640,1640
23,Tequila shot,1746254854898,1746254856573,1746254856594,20,1696,1676,1675
5,Margarita,1746254855005,1746254856596,1746254856671,75,1666,1591,1591
24,Martini,1746254855147,1746254856673,1746254856733,60,1586,1526,1526
25,Margarita,1746254855204,1746254856734,1746254856810,75,1606,1531,1530
26,Bloody Mary,1746254855260,1746254856811,1746254856882,70,1622,1552,1551
12,Martini,1746254855283,1746254856883,1746254856943,60,1660,1600,1600
27,Cider,1746254855312,1746254856945,1746254856970,25,1658,1633,1633
28,Red Wine,1746254855369,1746254856972,1746254856997,25,1628,1603,1603
7,White Wine,1746254855406,1746254856998,1746254857024,25,1618,1593,1592
13,B52,1746254855567,1746254857025,1746254857226,200,1659,1459,1458
29,Cosmopolitan,1746254855684,1746254857227,1746254857293,65,1609,1544,1543
15,Martini,1746254855771,1746254857294,1746254857355,60,1584,1524,1523
14,Red Wine,1746254855865,1746254857356,1746254857382,25,1517,1492,1491
16,Martini,1746254855872,1746254857383,1746254857444,60,1572,1512,1511
17,Mojito,1746254855946,1746254857445,1746254857521,75,1575,1500,1499
8,Gin and Tonic,1746254855969,1746254857522,1746254857563,40,1594,1554,1553
19,Tequila shot,1746254855973,1746254857564,1746254857585,20,1612,1592,1591
18,Mojito,1746254856050,1746254857586,1746254857662,75,1612,1537,1536
9,Red Wine,1746254856202,1746254857663,1746254857688,25,1486,1461,1461
20,B52,1746254856210,1746254857690,1746254857890,200,1680,1480,1480
11,Vodka shot,1746254856322,1746254857892,1746254857912,20,1590,1570,1570
10,Gin and Tonic,1746254856359,1746254857913,1746254857954,40,1595,1555,1554
21,Martini,1746254856528,1746254857955,1746254858015,60,1487,1427,1427
23,White Wine,1746254856597,1746254858017,1746254858042,25,1445,1420,1420
22,Red Wine,1746254856640,1746254858044,1746254858069,25,1429,1404,1404
24,B52,1746254856844,1746254858070,1746254858271,200,1427,1227,1226
25,Cider,1746254856891,1746254858272,1746254858297,25,1406,1381,1381
26,White Wine,1746254857033,1746254858299,1746254858324,25,1291,1266,1266
12,Red Wine,1746254857054,1746254858326,1746254858351,25,1297,1272,1272
27,Draft Beer,1746254857071,1746254858352,1746254858402,50,1331,1281,1281
28,Martini,1746254857148,1746254858404,1746254858464,60,1316,1256,1256
13,Martini,1746254857236,1746254858466,1746254858526,60,1290,1230,1230
29,Cider,1746254857344,1746254858528,1746254858553,25,1209,1184,1184
15,Beer,1746254857466,1746254858554,1746254858580,25,1114,1089,1088
14,Cosmopolitan,1746254857533,1746254858581,1746254858646,65,1113,1048,1048
16,Bloody Mary,1746254857555,1746254858648,1746254858718,70,1163,1093,1093
19,Cosmopolitan,1746254857588,1746254858720,1746254858785,65,1197,1132,1132
17,Cosmopolitan,1746254857632,1746254858786,1746254858852,65,1220,1155,1154
18,Cider,1746254857772,1746254858853,1746254858878,25,1106,1081,1081
20,Bloody Mary,1746254857901,1746254858880,1746254858951,70,1050,980,979
21,Cider,1746254858126,1746254858952,1746254858978,25,852,827,826
23,Red Wine,1746254858193,1746254858979,1746254859004,25,811,786,786
22,Beer,1746254858220,1746254859006,1746254859031,25,811,786,786
24,Margarita,1746254858281,1746254859032,1746254859108,75,827,752,751
25,Gin and Tonic,1746254858398,1746254859109,1746254859149,40,751,711,711
26,Gin and Tonic,1746254858475,1746254859151,1746254859191,40,716,676,676
27,Beer,1746254858503,1746254859193,1746254859218,25,715,690,690
28,Gin and Tonic,1746254858575,1746254859220,1746254859260,40,685,645,645
29,Martini,1746254858654,1746254859261,1746254859322,60,668,608,607

Patron Level Statistics:
PatronId,TotalWaitingTime,ResponseTime,Turnaround,DrinksCompleted
0,3249,87,3834,5
1,3957,179,4718,5
2,4675,155,5249,5
3,4822,133,5491,5
4,5281,182,6033,5
5,5378,194,6083,5
6,5250,166,5695,5
7,5876,170,6336,5
8,6135,324,6826,5
9,6135,403,6900,5
10,6556,457,7116,5
11,6617,456,7024,5
12,6793,672,7413,5
13,6742,699,7538,5
14,6863,792,7608,5
15,6863,866,7492,5
16,6775,893,7580,5
17,7008,897,7664,5
18,6905,949,7640,5
19,7035,1050,7497,5
20,7053,1301,7613,5
21,6986,1498,7591,5
22,7029,1469,7593,5
23,6998,1497,7516,5
24,6741,1543,7571,5
25,6842,1564,7562,5
26,6812,1685,7554,5
27,6866,1838,7531,5
28,6767,1989,7522,5
29,6928,1966,7534,5

Stats Summary:
Total Time: 9166 ms
Total Waiting Time: 187937 ms
CPU Utilization: 99.50905520401484%
Throughput: 16.36482653283875 orders/second
Context Switch Time: 1 ms
