PatronId,DrinkName,ArrivalTime,FirstServiceTime,CompletionTime,ExecutionTime,TurnaroundTime,WaitingTime,ResponseTime
27,Mojito,1746255260323,1746255260466,1746255260541,75,218,143,143
4,Cider,1746255260340,1746255260363,1746255260388,25,48,23,23
7,Mojito,1746255260545,1746255261004,1746255261079,75,534,459,459
27,Beer,1746255260652,1746255260696,1746255260721,25,69,44,44
0,Tequila shot,1746255260728,1746255260800,1746255260820,20,92,72,72
9,Draft Beer,1746255260805,1746255260822,1746255260872,50,67,17,17
27,Cider,1746255260822,1746255260874,1746255260899,25,77,52,52
0,Mojito,1746255260824,1746255261081,1746255261156,75,332,257,257
8,Red Wine,1746255260909,1746255260977,1746255261002,25,93,68,68
2,Red Wine,1746255261086,1746255261158,1746255261183,25,97,72,72
8,Red Wine,1746255261153,1746255261184,1746255261210,25,57,32,31
7,Vodka shot,1746255261190,1746255261211,1746255261232,20,42,22,21
7,Tequila shot,1746255261235,1746255261310,1746255261331,20,96,76,75
0,Red Wine,1746255261267,1746255261332,1746255261358,25,91,66,65
2,B52,1746255261334,1746255265813,1746255266013,200,4679,4479,4479
7,Red Wine,1746255261334,1746255261359,1746255261385,25,51,26,25
8,Martini,1746255261360,1746255261386,1746255261447,60,87,27,26
19,Margarita,1746255261419,1746255261525,1746255261600,75,181,106,106
8,Pina Colada,1746255261558,1746255262940,1746255263040,100,1482,1382,1382
15,White Wine,1746255261634,1746255261679,1746255261704,25,70,45,45
19,Vodka shot,1746255261681,1746255261706,1746255261726,20,45,25,25
19,Tequila shot,1746255261730,1746255261804,1746255261825,20,95,75,74
29,White Wine,1746255261758,1746255261826,1746255261852,25,94,69,68
15,Pina Colada,1746255261855,1746255262571,1746255262671,100,816,716,716
6,Draft Beer,1746255261914,1746255261930,1746255261980,50,66,16,16
29,Red Wine,1746255262002,1746255262059,1746255262084,25,82,57,57
17,B52,1746255262009,1746255264830,1746255265030,200,3021,2821,2821
16,Mojito,1746255262138,1746255262163,1746255262238,75,100,25,25
29,Beer,1746255262235,1746255262239,1746255262264,25,29,4,4
24,Cider,1746255262242,1746255262266,1746255262291,25,49,24,24
16,Mojito,1746255262349,1746255262395,1746255262470,75,121,46,46
29,B52,1746255262365,1746255265079,1746255265280,200,2915,2715,2714
24,Mojito,1746255262392,1746255262472,1746255262547,75,155,80,80
28,Tequila shot,1746255262514,1746255262549,1746255262569,20,55,35,35
28,Mojito,1746255262573,1746255262821,1746255262896,75,323,248,248
16,Vodka shot,1746255262581,1746255262673,1746255262693,20,112,92,92
24,Margarita,1746255262658,1746255262695,1746255262770,75,112,37,37
16,Cider,1746255262697,1746255262771,1746255262797,25,100,75,74
15,Tequila shot,1746255262792,1746255262799,1746255262819,20,27,7,7
15,B52,1746255262823,1746255264373,1746255264573,200,1750,1550,1550
24,Gin and Tonic,1746255262851,1746255262898,1746255262938,40,87,47,47
28,Cider,1746255263007,1746255263042,1746255263067,25,60,35,35
28,Mojito,1746255263168,1746255263170,1746255263245,75,77,2,2
18,White Wine,1746255263468,1746255263552,1746255263578,25,110,85,84
20,Cider,1746255263570,1746255263579,1746255263604,25,34,9,9
10,Pina Colada,1746255263671,1746255263928,1746255264028,100,357,257,257
18,Cosmopolitan,1746255263728,1746255263809,1746255263875,65,147,82,81
11,Draft Beer,1746255263826,1746255263876,1746255263926,50,100,50,50
12,Cider,1746255263928,1746255264030,1746255264055,25,127,102,102
11,Martini,1746255264027,1746255264056,1746255264117,60,90,30,29
11,Beer,1746255264227,1746255264320,1746255264345,25,118,93,93
23,White Wine,1746255264329,1746255264346,1746255264372,25,43,18,17
23,White Wine,1746255264522,1746255264575,1746255264600,25,78,53,53
23,Beer,1746255264750,1746255264803,1746255264828,25,78,53,53
23,Tequila shot,1746255264929,1746255265031,1746255265052,20,123,103,102
17,Red Wine,1746255265041,1746255265053,1746255265078,25,37,12,12
17,B52,1746255265229,1746255265483,1746255265683,200,454,254,254
1,Pina Colada,1746255265492,1746255265685,1746255265785,100,293,193,193
17,White Wine,1746255265694,1746255265786,1746255265811,25,117,92,92
2,Cosmopolitan,1746255266024,1746255266024,1746255266089,65,65,0,0
2,Margarita,1746255266140,1746255266140,1746255266215,75,75,0,0

Patron Level Statistics:
PatronId,TotalWaitingTime,ResponseTime,Turnaround,DrinksCompleted
0,3203,84,3809,5
1,7450,145,8220,5
2,7835,3359,8599,5
3,4792,106,5503,5
4,1963,209,2672,5
5,6366,33,7035,5
6,3568,37,4164,5
7,3102,2597,3518,5
8,4313,2881,5123,5
9,2597,21,2905,5
10,5237,47,6011,5
11,5687,41,6278,5
12,5365,60,5938,5
13,316,31,795,5
14,245,76,825,5
15,5498,3256,6305,5
16,3902,3740,4480,5
17,6664,3560,7443,5
18,4657,1532,5457,5
19,2799,262,3357,5
20,4527,28,5086,5
21,817,32,1561,5
22,1278,1068,1743,5
23,5674,5649,6383,5
24,3556,3443,4220,5
25,272,126,779,5
26,402,22,894,5
27,1381,1212,2030,5
28,3694,3474,4326,5
29,5476,2708,6311,5

Stats Summary:
Total Time: 8847 ms
Total Waiting Time: 112636 ms
CPU Utilization: 98.88097660223805%
Throughput: 16.9548999660902 orders/second
Context Switch Time: 1 ms
