PatronId,DrinkName,ArrivalTime,FirstServiceTime,CompletionTime,ExecutionTime,TurnaroundTime,WaitingTime,ResponseTime
9,Tequila shot,1746254990671,1746254990856,1746254991143,20,472,452,185
4,Tequila shot,1746254990688,1746254990880,1746254991167,20,479,459,192
6,White Wine,1746254990691,1746254990904,1746254991557,25,866,841,213
20,Gin and Tonic,1746254990695,1746254990916,1746254991900,40,1205,1165,221
2,Margarita,1746254990740,1746254990971,1746254993166,75,2426,2351,231
21,B52,1746254990745,1746254990982,1746254996814,200,6069,5869,237
22,B52,1746254990795,1746254991042,1746254996872,200,6077,5877,247
23,Beer,1746254990845,1746254991108,1746254991775,25,930,905,263
24,Beer,1746254990895,1746254991169,1746254991853,25,958,933,274
25,White Wine,1746254990945,1746254991217,1746254991906,25,961,936,272
26,Beer,1746254990995,1746254991276,1746254991959,25,964,939,281
27,Mojito,1746254991046,1746254991324,1746254993566,75,2520,2445,278
7,Beer,1746254991050,1746254991336,1746254992008,25,958,933,286
14,Pina Colada,1746254991070,1746254991373,1746254994296,100,3226,3126,303
28,Cider,1746254991096,1746254991385,1746254992062,25,966,941,289
1,Tequila shot,1746254991117,1746254991409,1746254991768,20,651,631,292
29,Pina Colada,1746254991145,1746254991445,1746254994366,100,3221,3121,300
9,Vodka shot,1746254991147,1746254991456,1746254991810,20,663,643,309
0,Cider,1746254991157,1746254991481,1746254992140,25,983,958,324
4,Cosmopolitan,1746254991171,1746254991492,1746254993419,65,2248,2183,321
8,Gin and Tonic,1746254991187,1746254991515,1746254992477,40,1290,1250,328
10,White Wine,1746254991189,1746254991527,1746254992181,25,992,967,338
6,Mojito,1746254991708,1746254992010,1746254994261,75,2553,2478,302
1,Cosmopolitan,1746254991772,1746254992076,1746254994036,65,2264,2199,304
9,Beer,1746254991814,1746254992111,1746254992761,25,947,922,297
23,White Wine,1746254991875,1746254992164,1746254992815,25,940,915,289
24,Mojito,1746254991954,1746254992241,1746254994501,75,2547,2472,287
20,Mojito,1746254992010,1746254992265,1746254994554,75,2544,2469,255
12,Gin and Tonic,1746254992040,1746254992300,1746254993307,40,1267,1227,260
25,Vodka shot,1746254992057,1746254992324,1746254992677,20,620,600,267
26,White Wine,1746254992060,1746254992336,1746254993012,25,952,927,276
3,Bloody Mary,1746254992081,1746254992360,1746254994343,70,2262,2192,279
18,Cider,1746254992083,1746254992371,1746254993030,25,947,922,288
7,Draft Beer,1746254992109,1746254992401,1746254993707,50,1598,1548,292
15,Vodka shot,1746254992154,1746254992455,1746254992797,20,643,623,301
28,Cosmopolitan,1746254992163,1746254992478,1746254994391,65,2228,2163,315
0,Pina Colada,1746254992240,1746254992562,1746254995400,100,3160,3060,322
10,B52,1746254992332,1746254992655,1746254997989,200,5657,5457,323
16,Tequila shot,1746254992451,1746254992763,1746254993089,20,638,618,312
13,Tequila shot,1746254992522,1746254992823,1746254993136,20,614,594,301
8,Tequila shot,1746254992587,1746254992900,1746254993225,20,638,618,313
25,Cosmopolitan,1746254992680,1746254992994,1746254994907,65,2227,2162,314
19,Martini,1746254992746,1746254993055,1746254994635,60,1889,1829,309
15,Gin and Tonic,1746254992800,1746254993102,1746254994089,40,1289,1249,302
9,Red Wine,1746254992862,1746254993149,1746254993830,25,968,943,287
5,Pina Colada,1746254992903,1746254993203,1746254996064,100,3161,3061,300
17,Mojito,1746254992933,1746254993238,1746254995506,75,2573,2498,305
23,Vodka shot,1746254992966,1746254993285,1746254993636,20,670,650,319
16,Beer,1746254993092,1746254993401,1746254994065,25,973,948,309
18,Cosmopolitan,1746254993131,1746254993444,1746254995307,65,2176,2111,313
13,Beer,1746254993140,1746254993456,1746254994119,25,979,954,316
26,Martini,1746254993162,1746254993491,1746254995077,60,1915,1855,329
8,Vodka shot,1746254993229,1746254993549,1746254993900,20,671,651,320
2,Beer,1746254993247,1746254993567,1746254994231,25,984,959,320
12,Red Wine,1746254993418,1746254993743,1746254994373,25,955,930,325
4,Bloody Mary,1746254993470,1746254993801,1746254995633,70,2163,2093,331
23,Tequila shot,1746254993640,1746254993961,1746254994285,20,645,625,321
27,Vodka shot,1746254993676,1746254994008,1746254994331,20,655,635,332
7,Mojito,1746254993808,1746254994121,1746254996210,75,2402,2327,313
8,Pina Colada,1746254993904,1746254994214,1746254996849,100,2945,2845,310
1,Bloody Mary,1746254994086,1746254994375,1746254996191,70,2105,2035,289
16,Beer,1746254994166,1746254994439,1746254995054,25,888,863,273
15,Margarita,1746254994200,1746254994485,1746254996582,75,2382,2307,285
13,Pina Colada,1746254994220,1746254994514,1746254997091,100,2871,2771,294
23,Martini,1746254994288,1746254994567,1746254996133,60,1845,1785,279
2,B52,1746254994332,1746254994601,1746254998858,200,4526,4326,269
27,Beer,1746254994335,1746254994613,1746254995258,25,923,898,278
6,Cider,1746254994372,1746254994636,1746254995265,25,893,868,264
14,Bloody Mary,1746254994417,1746254994682,1746254996506,70,2089,2019,265
28,Martini,1746254994442,1746254994716,1746254996290,60,1848,1788,274
29,Martini,1746254994487,1746254994774,1746254996325,60,1838,1778,287
3,Draft Beer,1746254994494,1746254994786,1746254996040,50,1546,1496,292
12,White Wine,1746254994524,1746254994820,1746254995464,25,940,915,296
24,B52,1746254994612,1746254994920,1746254998957,200,4345,4145,308
20,B52,1746254994664,1746254994967,1746254998969,200,4305,4105,303
19,B52,1746254994745,1746254995055,1746254998980,200,4235,4035,310
25,Martini,1746254994958,1746254995267,1746254996721,60,1763,1703,309
16,Tequila shot,1746254995154,1746254995448,1746254995762,20,608,588,294
26,Margarita,1746254995187,1746254995489,1746254997318,75,2131,2056,302
18,Martini,1746254995358,1746254995646,1746254997022,60,1664,1604,288
27,Mojito,1746254995359,1746254995657,1746254997492,75,2133,2058,298
0,Gin and Tonic,1746254995520,1746254995809,1746254996640,40,1120,1080,289
12,Cider,1746254995615,1746254995914,1746254996483,25,868,843,299
17,Mojito,1746254995616,1746254995926,1746254997684,75,2068,1993,310
11,Bloody Mary,1746254995970,1746254996246,1746254997696,70,1726,1656,276
3,Margarita,1746254996141,1746254996396,1746254997966,75,1825,1750,255
5,Draft Beer,1746254996184,1746254996454,1746254997451,50,1267,1217,270
7,Cosmopolitan,1746254996320,1746254996565,1746254997930,65,1610,1545,245
28,Cosmopolitan,1746254996401,1746254996641,1746254997948,65,1547,1482,240
29,Vodka shot,1746254996436,1746254996688,1746254996952,20,516,496,252
14,Gin and Tonic,1746254996656,1746254996884,1746254997585,40,929,889,228
15,White Wine,1746254996662,1746254996896,1746254997370,25,708,683,234
21,Bloody Mary,1746254996824,1746254997046,1746254998281,70,1457,1387,222
25,Gin and Tonic,1746254996832,1746254997069,1746254997742,40,910,870,237
22,Gin and Tonic,1746254996882,1746254997104,1746254997754,40,872,832,222
29,Tequila shot,1746254996956,1746254997185,1746254997417,20,461,441,229
18,Cider,1746254997132,1746254997342,1746254997784,25,652,627,210
13,Draft Beer,1746254997212,1746254997429,1746254998238,50,1026,976,217
26,B52,1746254997398,1746254997610,1746254999721,200,2323,2123,212
29,White Wine,1746254997420,1746254997633,1746254998030,25,610,585,213
5,Bloody Mary,1746254997552,1746254997755,1746254998685,70,1133,1063,203
27,Gin and Tonic,1746254997603,1746254997797,1746254998316,40,713,673,194
14,White Wine,1746254997696,1746254997890,1746254998258,25,562,537,194
17,Vodka shot,1746254997795,1746254997949,1746254998134,20,339,319,154
11,Bloody Mary,1746254997846,1746254998014,1746254998870,70,1024,954,168
22,Cosmopolitan,1746254997864,1746254998032,1746254998876,65,1012,947,168
28,Martini,1746254997999,1746254998147,1746254998824,60,825,765,148
10,Mojito,1746254998000,1746254998159,1746254999010,75,1010,935,159
17,Tequila shot,1746254998138,1746254998294,1746254998443,20,305,285,156
21,Vodka shot,1746254998432,1746254998560,1746254998697,20,265,245,128
21,Draft Beer,1746254998700,1746254998802,1746254999149,50,449,399,102
22,Margarita,1746254998927,1746254998993,1746254999561,75,634,559,66
24,Cosmopolitan,1746254998968,1746254999023,1746254999531,65,563,498,55
20,Margarita,1746254998979,1746254999034,1746254999620,75,641,566,55
19,Beer,1746254998991,1746254999046,1746254999225,25,234,209,55
11,Mojito,1746254999020,1746254999080,1746254999628,75,608,533,60
10,B52,1746254999121,1746254999196,1746255000028,200,907,707,75
21,Mojito,1746254999249,1746254999318,1746254999823,75,574,499,69
19,Red Wine,1746254999325,1746254999399,1746254999579,25,254,229,74
24,Cider,1746254999582,1746254999630,1746254999740,25,158,133,48
22,White Wine,1746254999641,1746254999688,1746254999805,25,164,139,47
20,Bloody Mary,1746254999701,1746254999753,1746254999958,70,257,187,52
11,White Wine,1746254999739,1746254999788,1746254999876,25,137,112,49

Patron Level Statistics:
PatronId,TotalWaitingTime,ResponseTime,Turnaround,DrinksCompleted
0,1007,201,6917,5
1,1003,343,6447,5
2,879,71,9064,5
3,1007,513,8122,5
4,945,115,5739,5
5,988,461,8741,5
6,925,152,5270,5
7,1204,895,7886,5
8,1349,982,6755,5
9,1167,377,3686,5
10,1017,893,9833,5
11,679,5715,9632,5
12,1317,1695,6189,5
13,1276,2097,7894,5
14,1138,575,7864,5
15,1278,1599,6926,5
16,1349,1906,5268,5
17,1096,2308,7899,5
18,1267,1388,7190,5
19,923,2050,8934,5
20,886,1205,9263,5
21,758,6069,9078,5
22,750,6077,9010,5
23,1471,930,5288,5
24,972,958,8845,5
25,1399,961,6797,5
26,1400,964,8726,5
27,1380,2520,7270,5
28,1266,966,7728,5
29,1281,3221,6885,5

Stats Summary:
Total Time: 10483 ms
Total Waiting Time: 33377 ms
CPU Utilization: 99.7519793952113%
Throughput: 14.308881045502241 orders/second
Context Switch Time: 1 ms
Time Quantum: 10 ms
