PatronId,DrinkName,ArrivalTime,FirstServiceTime,CompletionTime,ExecutionTime,TurnaroundTime,WaitingTime,ResponseTime
6,Beer,1746255013575,1746255013650,1746255013675,25,100,75,75
11,Margarita,1746255013629,1746255013780,1746255013856,75,227,152,151
10,Mojito,1746255013701,1746255013857,1746255013932,75,231,156,156
27,Cider,1746255013730,1746255013754,1746255013779,25,49,24,24
6,B52,1746255013776,1746255017492,1746255017692,200,3916,3716,3716
11,Margarita,1746255013937,1746255014088,1746255014163,75,226,151,151
2,Gin and Tonic,1746255014120,1746255014164,1746255014205,40,85,45,44
19,Martini,1746255014167,1746255014206,1746255014267,60,100,40,39
11,Bloody Mary,1746255014244,1746255014268,1746255014338,70,94,24,24
19,White Wine,1746255014377,1746255014442,1746255014467,25,90,65,65
14,Gin and Tonic,1746255014561,1746255014571,1746255014611,40,50,10,10
19,Pina Colada,1746255014618,1746255015362,1746255015462,100,844,744,744
20,Margarita,1746255014690,1746255014714,1746255014790,75,100,25,24
14,Gin and Tonic,1746255014722,1746255014791,1746255014832,40,110,70,69
1,Mojito,1746255014834,1746255015054,1746255015129,75,295,220,220
20,Cosmopolitan,1746255014871,1746255014935,1746255015000,65,129,64,64
14,Draft Beer,1746255014942,1746255015002,1746255015052,50,110,60,60
24,Cosmopolitan,1746255015054,1746255015131,1746255015196,65,142,77,77
1,Martini,1746255015240,1746255015300,1746255015360,60,120,60,60
24,B52,1746255015247,1746255018397,1746255018598,200,3351,3151,3150
9,Cider,1746255015419,1746255015463,1746255015489,25,70,45,44
9,Mojito,1746255015589,1746255015592,1746255015667,75,78,3,3
29,Red Wine,1746255015711,1746255015770,1746255015795,25,84,59,59
4,Tequila shot,1746255015889,1746255015901,1746255015921,20,32,12,12
4,Martini,1746255015925,1746255016066,1746255016127,60,202,142,141
29,Gin and Tonic,1746255015946,1746255016025,1746255016065,40,119,79,79
17,B52,1746255016018,1746255017931,1746255018131,200,2113,1913,1913
29,Draft Beer,1746255016176,1746255016357,1746255016407,50,231,181,181
4,Beer,1746255016238,1746255016330,1746255016355,25,117,92,92
13,Mojito,1746255016340,1746255016409,1746255016484,75,144,69,69
4,Vodka shot,1746255016457,1746255016486,1746255016507,20,50,30,29
29,Martini,1746255016508,1746255016737,1746255016797,60,289,229,229
13,White Wine,1746255016596,1746255016710,1746255016735,25,139,114,114
12,Pina Colada,1746255016719,1746255016799,1746255016899,100,180,80,80
12,Cider,1746255017019,1746255017102,1746255017127,25,108,83,83
16,Gin and Tonic,1746255017111,1746255017129,1746255017169,40,58,18,18
12,Draft Beer,1746255017228,1746255017440,1746255017491,50,263,213,212
16,Gin and Tonic,1746255017279,1746255017372,1746255017412,40,133,93,93
28,Red Wine,1746255017381,1746255017414,1746255017439,25,58,33,33
16,Bloody Mary,1746255017523,1746255017715,1746255017786,70,263,193,192
28,Tequila shot,1746255017590,1746255017694,1746255017714,20,124,104,104
12,Bloody Mary,1746255017591,1746255017787,1746255017857,70,266,196,196
28,Bloody Mary,1746255017718,1746255017859,1746255017929,70,211,141,141
17,Gin and Tonic,1746255018141,1746255018334,1746255018374,40,233,193,193
8,Vodka shot,1746255018343,1746255018376,1746255018396,20,53,33,33
8,Martini,1746255018399,1746255018599,1746255018659,60,260,200,200
24,Tequila shot,1746255018608,1746255018661,1746255018681,20,73,53,53
8,Martini,1746255018770,1746255018885,1746255018945,60,175,115,115
15,Gin and Tonic,1746255018894,1746255018946,1746255018986,40,92,52,52
15,Pina Colada,1746255019097,1746255019189,1746255019290,100,193,93,92
25,Vodka shot,1746255019199,1746255019291,1746255019312,20,113,93,92
25,Vodka shot,1746255019316,1746255019515,1746255019535,20,219,199,199
5,Red Wine,1746255019524,1746255019537,1746255019562,25,38,13,13
25,Margarita,1746255019539,1746255019563,1746255019638,75,99,24,24
25,Martini,1746255019719,1746255019720,1746255019780,60,61,1,1

Patron Level Statistics:
PatronId,TotalWaitingTime,ResponseTime,Turnaround,DrinksCompleted
0,2497,89,3130,5
1,4349,102,5069,5
2,3132,296,3864,5
3,119,74,667,5
4,5501,5328,6066,5
5,8335,42,9071,5
6,6439,2633,7151,5
7,425,206,1100,5
8,7688,390,8304,5
9,4202,27,4976,5
10,2432,2169,3191,5
11,2787,2459,3547,5
12,6238,5868,7016,5
13,5239,39,5844,5
14,3367,206,4111,5
15,7591,1698,8299,5
16,5985,44,6745,5
17,6463,107,7283,5
18,279,29,698,5
19,3644,29,4271,5
20,3014,58,3759,5
21,953,30,1470,5
22,4007,586,4682,5
23,1960,35,2361,5
24,6501,548,7240,5
25,7813,7697,8289,5
26,277,45,760,5
27,1393,933,2188,5
28,5636,410,6288,5
29,4347,3899,5106,5

Stats Summary:
Total Time: 9710 ms
Total Waiting Time: 122613 ms
CPU Utilization: 98.74356333676621%
Throughput: 15.447991761071062 orders/second
Context Switch Time: 1 ms
