PatronId,DrinkName,ArrivalTime,FirstServiceTime,CompletionTime,ExecutionTime,TurnaroundTime,WaitingTime,ResponseTime
21,Red Wine,1746255222337,1746255223756,1746255223782,25,1445,1420,1419
12,Martini,1746255222446,1746255223784,1746255223844,60,1398,1338,1338
13,Vodka shot,1746255222541,1746255223845,1746255223866,20,1325,1305,1304
23,Mojito,1746255222597,1746255223867,1746255223943,75,1346,1271,1270
11,B52,1746255222620,1746255223944,1746255224144,200,1524,1324,1324
24,Pina Colada,1746255222666,1746255224146,1746255224247,100,1581,1481,1480
25,Pina Colada,1746255222788,1746255224248,1746255224349,100,1561,1461,1460
27,Draft Beer,1746255222849,1746255224350,1746255224401,50,1552,1502,1501
14,Pina Colada,1746255222935,1746255224402,1746255224502,100,1567,1467,1467
28,Draft Beer,1746255222938,1746255224504,1746255224554,50,1616,1566,1566
26,Margarita,1746255222961,1746255224556,1746255224631,75,1670,1595,1595
29,Martini,1746255223060,1746255224633,1746255224693,60,1633,1573,1573
7,Tequila shot,1746255223144,1746255224694,1746255224715,20,1571,1551,1550
16,B52,1746255223226,1746255224717,1746255224917,200,1691,1491,1491
15,B52,1746255223251,1746255224919,1746255225119,200,1868,1668,1668
17,White Wine,1746255223325,1746255225121,1746255225146,25,1821,1796,1796
8,Vodka shot,1746255223347,1746255225148,1746255225168,20,1821,1801,1801
18,Mojito,1746255223539,1746255225170,1746255225245,75,1706,1631,1631
10,Draft Beer,1746255223625,1746255225247,1746255225297,50,1672,1622,1622
9,B52,1746255223661,1746255225299,1746255225499,200,1838,1638,1638
20,Pina Colada,1746255223688,1746255225501,1746255225601,100,1913,1813,1813
19,Red Wine,1746255223710,1746255225603,1746255225628,25,1918,1893,1893
13,Vodka shot,1746255223870,1746255225629,1746255225650,20,1780,1760,1759
22,White Wine,1746255223905,1746255225651,1746255225676,25,1771,1746,1746
21,Margarita,1746255223933,1746255225678,1746255225753,75,1820,1745,1745
12,Cosmopolitan,1746255223955,1746255225754,1746255225820,65,1865,1800,1799
23,Tequila shot,1746255224053,1746255225821,1746255225841,20,1788,1768,1768
11,Pina Colada,1746255224155,1746255225843,1746255225943,100,1788,1688,1688
24,Pina Colada,1746255224368,1746255225945,1746255226045,100,1677,1577,1577
25,Martini,1746255224470,1746255226047,1746255226107,60,1637,1577,1577
27,B52,1746255224502,1746255226109,1746255226309,200,1807,1607,1607
14,Tequila shot,1746255224623,1746255226310,1746255226331,20,1708,1688,1687
28,Martini,1746255224655,1746255226332,1746255226393,60,1738,1678,1677
26,B52,1746255224712,1746255226394,1746255226594,200,1882,1682,1682
29,Tequila shot,1746255224804,1746255226596,1746255226616,20,1812,1792,1792
16,Bloody Mary,1746255224928,1746255226617,1746255226688,70,1760,1690,1689
15,White Wine,1746255225130,1746255226689,1746255226715,25,1585,1560,1559
17,Tequila shot,1746255225297,1746255226716,1746255226736,20,1439,1419,1419
18,Gin and Tonic,1746255225356,1746255226738,1746255226778,40,1422,1382,1382
20,Beer,1746255225722,1746255226780,1746255226805,25,1083,1058,1058
19,Tequila shot,1746255225779,1746255226806,1746255226827,20,1048,1028,1027
22,Draft Beer,1746255225827,1746255226828,1746255226878,50,1051,1001,1001
21,Gin and Tonic,1746255225834,1746255226880,1746255226920,40,1086,1046,1046
23,Vodka shot,1746255225845,1746255226921,1746255226942,20,1097,1077,1076
24,Cider,1746255226166,1746255226943,1746255226968,25,802,777,777
25,Bloody Mary,1746255226218,1746255226970,1746255227040,70,822,752,752
27,Draft Beer,1746255226320,1746255227041,1746255227092,50,772,722,721
28,B52,1746255226503,1746255227093,1746255227293,200,790,590,590
26,Martini,1746255226605,1746255227294,1746255227355,60,750,690,689
29,Beer,1746255226620,1746255227356,1746255227382,25,762,737,736

Patron Level Statistics:
PatronId,TotalWaitingTime,ResponseTime,Turnaround,DrinksCompleted
0,3111,132,3703,5
1,2443,79,3016,5
2,3702,149,4126,5
3,4634,154,5350,5
4,3828,126,4461,5
5,4554,119,5162,5
6,4856,138,5496,5
7,5673,217,6478,5
8,6258,304,6881,5
9,6253,358,7162,5
10,6323,362,6910,5
11,6658,449,7506,5
12,6724,426,7333,5
13,6644,420,7113,5
14,7081,700,7744,5
15,7418,719,8078,5
16,7393,773,8001,5
17,7493,873,7996,5
18,7332,970,7991,5
19,7270,1202,7966,5
20,7261,1378,7918,5
21,7215,1408,7983,5
22,7248,1434,7891,5
23,7376,1574,7905,5
24,7170,1753,7881,5
25,7142,1730,7903,5
26,7369,1723,8169,5
27,7245,1746,7855,5
28,7187,1758,8006,5
29,7487,1775,8045,5

Stats Summary:
Total Time: 9670 ms
Total Waiting Time: 188348 ms
CPU Utilization: 99.29679420889347%
Throughput: 15.511892450879007 orders/second
Context Switch Time: 1 ms
