PatronId,DrinkName,ArrivalTime,FirstServiceTime,CompletionTime,ExecutionTime,TurnaroundTime,WaitingTime,ResponseTime
22,Draft Beer,1746254825509,1746254826924,1746254826974,50,1465,1415,1415
12,B52,1746254825561,1746254826976,1746254827176,200,1615,1415,1415
23,Bloody Mary,1746254825683,1746254827178,1746254827248,70,1565,1495,1495
24,Pina Colada,1746254825741,1746254827250,1746254827350,100,1609,1509,1509
25,White Wine,1746254825770,1746254827351,1746254827377,25,1607,1582,1581
14,White Wine,1746254825883,1746254827378,1746254827403,25,1520,1495,1495
26,Mojito,1746254825955,1746254827405,1746254827480,75,1525,1450,1450
13,Tequila shot,1746254825982,1746254827482,1746254827502,20,1520,1500,1500
27,Cosmopolitan,1746254826004,1746254827503,1746254827568,65,1564,1499,1499
28,Cider,1746254826011,1746254827570,1746254827595,25,1584,1559,1559
29,Bloody Mary,1746254826160,1746254827596,1746254827667,70,1507,1437,1436
15,B52,1746254826184,1746254827668,1746254827868,200,1684,1484,1484
16,Cosmopolitan,1746254826358,1746254827870,1746254827935,65,1577,1512,1512
17,Gin and Tonic,1746254826497,1746254827936,1746254827977,40,1480,1440,1439
18,Mojito,1746254826639,1746254827978,1746254828053,75,1414,1339,1339
19,White Wine,1746254826681,1746254828055,1746254828080,25,1399,1374,1374
20,B52,1746254826840,1746254828082,1746254828282,200,1442,1242,1242
21,Tequila shot,1746254826931,1746254828284,1746254828304,20,1373,1353,1353
22,Margarita,1746254827075,1746254828305,1746254828381,75,1306,1231,1230
23,Gin and Tonic,1746254827399,1746254828382,1746254828422,40,1023,983,983
24,Tequila shot,1746254827471,1746254828424,1746254828444,20,973,953,953
25,Mojito,1746254827528,1746254828445,1746254828520,75,992,917,917
26,Cosmopolitan,1746254827591,1746254828522,1746254828587,65,996,931,931
27,Draft Beer,1746254827619,1746254828589,1746254828639,50,1020,970,970
28,Martini,1746254827695,1746254828640,1746254828700,60,1005,945,945
29,B52,1746254827817,1746254828702,1746254828902,200,1085,885,885

Patron Level Statistics:
PatronId,TotalWaitingTime,ResponseTime,Turnaround,DrinksCompleted
0,4414,98,5197,5
1,4625,176,5390,5
2,4823,226,5750,5
3,4971,238,5366,5
4,5199,214,5748,5
5,5206,206,5846,5
6,5510,218,6220,5
7,5407,268,5726,5
8,5994,287,6596,5
9,6392,339,7091,5
10,6117,338,6644,5
11,6408,368,7232,5
12,6471,407,7436,5
13,6957,553,7712,5
14,6931,585,7562,5
15,7204,563,7978,5
16,7180,610,7994,5
17,7152,837,7987,5
18,7384,1031,8013,5
19,7595,1097,7990,5
20,7248,1110,8142,5
21,7446,1215,8114,5
22,7390,1219,8140,5
23,7286,1292,8131,5
24,7290,1320,8104,5
25,7355,1332,8130,5
26,7278,1387,8147,5
27,7475,1477,8149,5
28,7683,1555,8160,5
29,7488,1532,8312,5

Stats Summary:
Total Time: 9850 ms
Total Waiting Time: 195879 ms
CPU Utilization: 98.90355329949239%
Throughput: 15.228426395939087 orders/second
Context Switch Time: 1 ms
