PatronId,DrinkName,ArrivalTime,FirstServiceTime,CompletionTime,ExecutionTime,TurnaroundTime,WaitingTime,ResponseTime
2,B52,1746254890134,1746254897947,1746254898147,200,8013,7813,7813
9,Martini,1746254890161,1746254890856,1746254890916,60,755,695,695
7,Cosmopolitan,1746254890165,1746254891711,1746254891777,65,1612,1547,1546
18,Tequila shot,1746254890182,1746254890187,1746254890208,20,26,6,5
14,Beer,1746254890188,1746254890231,1746254890257,25,69,44,43
15,Tequila shot,1746254890192,1746254890209,1746254890229,20,37,17,17
18,Gin and Tonic,1746254890212,1746254890259,1746254890299,40,87,47,47
19,Margarita,1746254890231,1746254892500,1746254892575,75,2344,2269,2269
15,Draft Beer,1746254890233,1746254890323,1746254890373,50,140,90,90
16,B52,1746254890244,1746254895242,1746254895443,200,5199,4999,4998
20,Pina Colada,1746254890281,1746254893708,1746254893808,100,3527,3427,3427
13,Vodka shot,1746254890286,1746254890301,1746254890321,20,35,15,15
13,Beer,1746254890325,1746254890375,1746254890400,25,75,50,50
21,Martini,1746254890331,1746254890453,1746254890514,60,183,123,122
14,Draft Beer,1746254890358,1746254890401,1746254890452,50,94,44,43
22,Margarita,1746254890381,1746254892309,1746254892384,75,2003,1928,1928
18,Cosmopolitan,1746254890410,1746254891477,1746254891542,65,1132,1067,1067
23,Bloody Mary,1746254890431,1746254891854,1746254891924,70,1493,1423,1423
15,Beer,1746254890474,1746254890515,1746254890540,25,66,41,41
24,Beer,1746254890481,1746254890542,1746254890568,25,87,62,61
13,Draft Beer,1746254890501,1746254890743,1746254890793,50,292,242,242
25,Cider,1746254890531,1746254890613,1746254890638,25,107,82,82
14,Vodka shot,1746254890552,1746254890569,1746254890590,20,38,18,17
26,Tequila shot,1746254890582,1746254890591,1746254890612,20,30,10,9
14,Pina Colada,1746254890593,1746254893880,1746254893980,100,3387,3287,3287
26,Pina Colada,1746254890615,1746254894285,1746254894385,100,3770,3670,3670
21,Vodka shot,1746254890624,1746254890640,1746254890660,20,36,16,16
27,White Wine,1746254890631,1746254890662,1746254890687,25,56,31,31
15,Cider,1746254890641,1746254890689,1746254890714,25,73,48,48
21,Cosmopolitan,1746254890664,1746254891138,1746254891203,65,539,474,474
24,White Wine,1746254890669,1746254890716,1746254890741,25,72,47,47
28,Margarita,1746254890681,1746254893165,1746254893240,75,2559,2484,2484
29,Martini,1746254890731,1746254890945,1746254891005,60,274,214,214
25,Mojito,1746254890739,1746254892708,1746254892784,75,2045,1970,1969
27,Cosmopolitan,1746254890838,1746254891571,1746254891636,65,798,733,733
24,Cider,1746254890892,1746254890918,1746254890943,25,51,26,26
13,Mojito,1746254890894,1746254892785,1746254892861,75,1967,1892,1891
1,Vodka shot,1746254890966,1746254891007,1746254891027,20,61,41,41
9,Bloody Mary,1746254891027,1746254892117,1746254892187,70,1160,1090,1090
24,Gin and Tonic,1746254891044,1746254891095,1746254891136,40,92,52,51
29,B52,1746254891116,1746254896446,1746254896646,200,5530,5330,5330
8,Vodka shot,1746254891145,1746254891205,1746254891225,20,80,60,60
8,Beer,1746254891229,1746254891294,1746254891319,25,90,65,65
24,Cosmopolitan,1746254891247,1746254891383,1746254891448,65,201,136,136
21,Martini,1746254891254,1746254891321,1746254891381,60,127,67,67
11,B52,1746254891343,1746254896244,1746254896444,200,5101,4901,4901
8,White Wine,1746254891420,1746254891450,1746254891475,25,55,30,30
21,Cider,1746254891492,1746254891544,1746254891569,25,77,52,52
18,Draft Beer,1746254891593,1746254891638,1746254891688,50,95,45,45
27,Vodka shot,1746254891687,1746254891690,1746254891710,20,23,3,3
27,Red Wine,1746254891714,1746254891778,1746254891804,25,90,65,64
18,White Wine,1746254891789,1746254891805,1746254891830,25,41,16,16
7,Tequila shot,1746254891827,1746254891832,1746254891852,20,25,5,5
7,Cider,1746254891856,1746254891925,1746254891951,25,95,70,69
27,Cosmopolitan,1746254891954,1746254892024,1746254892089,65,135,70,70
23,Beer,1746254892075,1746254892090,1746254892116,25,41,16,15
4,Red Wine,1746254892173,1746254892189,1746254892214,25,41,16,16
23,Vodka shot,1746254892216,1746254892287,1746254892308,20,92,72,71
23,Martini,1746254892311,1746254892438,1746254892498,60,187,127,127
4,Draft Beer,1746254892365,1746254892386,1746254892436,50,71,21,21
0,B52,1746254892437,1746254897620,1746254897820,200,5383,5183,5183
22,Pina Colada,1746254892465,1746254894571,1746254894672,100,2207,2107,2106
4,Cider,1746254892537,1746254892577,1746254892603,25,66,41,40
23,Red Wine,1746254892609,1746254892681,1746254892707,25,98,73,72
19,Mojito,1746254892656,1746254892941,1746254893017,75,361,286,285
10,Draft Beer,1746254892791,1746254892862,1746254892912,50,121,71,71
25,Red Wine,1746254892895,1746254892914,1746254892940,25,45,20,19
10,B52,1746254893013,1746254894740,1746254894940,200,1927,1727,1727
25,Gin and Tonic,1746254893090,1746254893095,1746254893135,40,45,5,5
19,Beer,1746254893127,1746254893137,1746254893163,25,36,11,10
3,Vodka shot,1746254893174,1746254893242,1746254893262,20,88,68,68
25,Mojito,1746254893246,1746254893512,1746254893587,75,341,266,266
19,Pina Colada,1746254893264,1746254894106,1746254894207,100,943,843,842
28,Cosmopolitan,1746254893321,1746254893341,1746254893407,65,86,21,20
17,Red Wine,1746254893450,1746254893485,1746254893511,25,61,36,35
28,B52,1746254893457,1746254895929,1746254896129,200,2672,2472,2472
5,Margarita,1746254893564,1746254893589,1746254893664,75,100,25,25
17,Gin and Tonic,1746254893661,1746254893666,1746254893706,40,45,5,5
5,Gin and Tonic,1746254893745,1746254893810,1746254893851,40,106,66,65
17,Red Wine,1746254893817,1746254893853,1746254893878,25,61,36,36
20,Pina Colada,1746254893930,1746254894442,1746254894543,100,613,513,512
5,Draft Beer,1746254893961,1746254893982,1746254894032,50,71,21,21
17,Bloody Mary,1746254894029,1746254894034,1746254894104,70,75,5,5
5,Mojito,1746254894133,1746254894208,1746254894284,75,151,76,75
19,Draft Beer,1746254894328,1746254894390,1746254894441,50,113,63,62
26,Beer,1746254894507,1746254894544,1746254894570,25,63,38,37
20,B52,1746254894663,1746254895623,1746254895823,200,1160,960,960
26,Cosmopolitan,1746254894670,1746254894673,1746254894738,65,68,3,3
26,Pina Colada,1746254894789,1746254895071,1746254895171,100,382,282,282
22,Draft Beer,1746254894793,1746254894942,1746254894992,50,199,149,149
10,Margarita,1746254894951,1746254894994,1746254895069,75,118,43,43
22,Gin and Tonic,1746254895093,1746254895200,1746254895241,40,148,108,107
10,Beer,1746254895150,1746254895173,1746254895199,25,49,24,23
22,Pina Colada,1746254895352,1746254895444,1746254895544,100,192,92,92
16,Mojito,1746254895454,1746254895546,1746254895622,75,168,93,92
16,Cider,1746254895732,1746254895825,1746254895850,25,118,93,93
20,Mojito,1746254895834,1746254895852,1746254895927,75,93,18,18
16,Gin and Tonic,1746254895951,1746254896180,1746254896221,40,270,230,229
20,White Wine,1746254896038,1746254896131,1746254896156,25,118,93,93
28,Tequila shot,1746254896140,1746254896158,1746254896179,20,39,19,18
28,Tequila shot,1746254896182,1746254896222,1746254896243,20,61,41,40
11,Martini,1746254896455,1746254896647,1746254896707,60,252,192,192
29,Mojito,1746254896656,1746254896709,1746254896784,75,128,53,53
11,Mojito,1746254896818,1746254897086,1746254897161,75,343,268,268
29,Red Wine,1746254896895,1746254896987,1746254897013,25,118,93,92
6,Bloody Mary,1746254896996,1746254897014,1746254897084,70,88,18,18
29,Vodka shot,1746254897163,1746254897365,1746254897385,20,222,202,202
6,Vodka shot,1746254897235,1746254897387,1746254897407,20,172,152,152
11,Gin and Tonic,1746254897272,1746254897430,1746254897470,40,198,158,158
12,Tequila shot,1746254897374,1746254897408,1746254897428,20,54,34,34
6,Mojito,1746254897410,1746254897543,1746254897618,75,208,133,133
12,Bloody Mary,1746254897432,1746254897471,1746254897542,70,110,40,39
12,Mojito,1746254897692,1746254897870,1746254897945,75,253,178,178
6,Beer,1746254897729,1746254897822,1746254897847,25,118,93,93
0,Tequila shot,1746254897831,1746254897848,1746254897869,20,38,18,17
12,Cider,1746254898056,1746254898148,1746254898173,25,117,92,92

Patron Level Statistics:
PatronId,TotalWaitingTime,ResponseTime,Turnaround,DrinksCompleted
0,7793,83,8561,5
1,1101,104,1696,5
2,8038,122,8766,5
3,3201,30,3831,5
4,2397,64,3122,5
5,4063,3953,4753,5
6,7600,7405,8266,5
7,1912,325,2320,5
8,1479,38,1794,5
9,1864,37,2456,5
10,4687,2899,5418,5
11,6915,1461,7639,5
12,7625,7482,8292,5
13,2401,254,2930,5
14,3421,56,3999,5
15,231,60,683,5
16,5424,52,6140,5
17,3214,3208,3973,5
18,1180,26,1648,5
19,3468,2344,4210,5
20,5010,3527,5875,5
21,731,183,1238,5
22,4382,2003,5163,5
23,1708,1493,2276,5
24,321,87,967,5
25,2341,107,3056,5
26,4001,30,4589,5
27,901,56,1458,5
28,5034,2559,5562,5
29,5891,274,6654,5

Stats Summary:
Total Time: 9053 ms
Total Waiting Time: 108334 ms
CPU Utilization: 99.66861813763394%
Throughput: 16.569093118303325 orders/second
Context Switch Time: 1 ms
