PatronId,DrinkName,ArrivalTime,FirstServiceTime,CompletionTime,ExecutionTime,TurnaroundTime,WaitingTime,ResponseTime
16,Red Wine,1746254960914,1746254961179,1746254961858,25,944,919,265
24,Tequila shot,1746254960915,1746254961190,1746254961540,20,625,605,275
25,Cider,1746254960965,1746254961245,1746254961911,25,946,921,280
26,Margarita,1746254961015,1746254961298,1746254963524,75,2509,2434,283
27,Cider,1746254961065,1746254961358,1746254962023,25,958,933,293
28,Draft Beer,1746254961115,1746254961416,1746254962715,50,1600,1550,301
14,Gin and Tonic,1746254961127,1746254961440,1746254962435,40,1308,1268,313
29,Red Wine,1746254961165,1746254961487,1746254962160,25,995,970,322
6,Bloody Mary,1746254961354,1746254961665,1746254963571,70,2217,2147,311
17,Beer,1746254961398,1746254961724,1746254962365,25,967,942,326
24,Vodka shot,1746254961544,1746254961859,1746254962183,20,639,619,315
4,Vodka shot,1746254961617,1746254961936,1746254962265,20,648,628,319
10,Mojito,1746254961755,1746254962072,1746254964220,75,2465,2390,317
1,Pina Colada,1746254961878,1746254962185,1746254965079,100,3201,3101,307
16,Red Wine,1746254962008,1746254962312,1746254962981,25,973,948,304
25,White Wine,1746254962012,1746254962324,1746254962988,25,976,951,312
7,Bloody Mary,1746254962104,1746254962401,1746254964232,70,2128,2058,297
27,B52,1746254962124,1746254962436,1746254968117,200,5993,5793,312
9,Gin and Tonic,1746254962157,1746254962483,1746254963411,40,1254,1214,326
24,Mojito,1746254962187,1746254962506,1746254964731,75,2544,2469,319
29,Gin and Tonic,1746254962310,1746254962622,1746254963559,40,1249,1209,312
22,Draft Beer,1746254962459,1746254962763,1746254964030,50,1571,1521,304
17,Mojito,1746254962465,1746254962774,1746254965033,75,2568,2493,309
14,B52,1746254962545,1746254962869,1746254968482,200,5937,5737,324
28,Mojito,1746254962815,1746254963096,1746254965353,75,2538,2463,281
20,Beer,1746254962936,1746254963189,1746254963859,25,923,898,253
19,Cosmopolitan,1746254962959,1746254963213,1746254965176,65,2217,2152,254
0,Beer,1746254962982,1746254963248,1746254963877,25,895,870,266
2,Bloody Mary,1746254963003,1746254963260,1746254965188,70,2185,2115,257
21,Pina Colada,1746254963067,1746254963331,1746254966203,100,3136,3036,264
12,Vodka shot,1746254963072,1746254963343,1746254963687,20,615,595,271
18,Cosmopolitan,1746254963074,1746254963354,1746254965322,65,2248,2183,280
16,Mojito,1746254963132,1746254963424,1746254965652,75,2520,2445,292
25,White Wine,1746254963138,1746254963436,1746254964095,25,957,932,298
23,Cosmopolitan,1746254963145,1746254963460,1746254965372,65,2227,2162,315
13,Cosmopolitan,1746254963161,1746254963483,1746254965390,65,2229,2164,322
3,Mojito,1746254963332,1746254963654,1746254965852,75,2520,2445,322
9,B52,1746254963522,1746254963842,1746254969169,200,5647,5447,320
26,Pina Colada,1746254963605,1746254963890,1746254966706,100,3101,3001,285
29,Martini,1746254963670,1746254963972,1746254965579,60,1909,1849,302
12,Pina Colada,1746254963691,1746254963996,1746254966833,100,3142,3042,305
6,Martini,1746254963722,1746254964032,1746254965645,60,1923,1863,310
20,Margarita,1746254963959,1746254964257,1746254966470,75,2511,2436,298
0,B52,1746254963978,1746254964280,1746254969452,200,5474,5274,302
15,Tequila shot,1746254964032,1746254964339,1746254964677,20,645,625,307
22,Red Wine,1746254964131,1746254964444,1746254965110,25,979,954,313
25,Mojito,1746254964246,1746254964550,1746254966751,75,2505,2430,304
10,Martini,1746254964330,1746254964643,1746254966226,60,1896,1836,313
7,Vodka shot,1746254964383,1746254964702,1746254965044,20,661,641,319
15,Cider,1746254964681,1746254965004,1746254965620,25,939,914,323
5,Martini,1746254964789,1746254965093,1746254966542,60,1753,1693,304
24,Cider,1746254964842,1746254965159,1746254965752,25,910,885,317
17,Draft Beer,1746254965144,1746254965404,1746254966589,50,1445,1395,260
1,Cosmopolitan,1746254965200,1746254965462,1746254967354,65,2154,2089,262
19,Tequila shot,1746254965226,1746254965497,1746254965822,20,596,576,271
22,Mojito,1746254965260,1746254965545,1746254967652,75,2392,2317,285
2,White Wine,1746254965338,1746254965622,1746254966233,25,895,870,284
18,Draft Beer,1746254965373,1746254965653,1746254966845,50,1472,1422,280
23,Red Wine,1746254965422,1746254965700,1746254966311,25,889,864,278
13,Margarita,1746254965441,1746254965735,1746254967841,75,2400,2325,294
28,Pina Colada,1746254965463,1746254965765,1746254968330,100,2867,2767,302
29,Mojito,1746254965689,1746254965959,1746254968011,75,2322,2247,270
15,Cosmopolitan,1746254965721,1746254965994,1746254967764,65,2043,1978,273
6,Martini,1746254965756,1746254966041,1746254967580,60,1824,1764,285
16,Martini,1746254965762,1746254966053,1746254967592,60,1830,1770,291
19,Gin and Tonic,1746254965826,1746254966123,1746254967068,40,1242,1202,297
11,Tequila shot,1746254965845,1746254966135,1746254966463,20,618,598,290
24,B52,1746254965852,1746254966158,1746254969945,200,4093,3893,306
3,Margarita,1746254965963,1746254966270,1746254968259,75,2296,2221,307
21,Red Wine,1746254966324,1746254966602,1746254967217,25,893,868,278
10,Cider,1746254966337,1746254966625,1746254967235,25,898,873,288
2,Cider,1746254966384,1746254966684,1746254967335,25,951,926,300
23,Beer,1746254966462,1746254966765,1746254967373,25,911,886,303
11,Red Wine,1746254966467,1746254966776,1746254967379,25,912,887,309
20,Beer,1746254966551,1746254966846,1746254967433,25,882,857,295
8,Margarita,1746254966635,1746254966917,1746254968746,75,2111,2036,282
5,Beer,1746254966652,1746254966953,1746254967556,25,904,879,301
17,Cider,1746254966690,1746254966999,1746254967599,25,909,884,309
26,Bloody Mary,1746254966827,1746254967128,1746254968658,70,1831,1761,301
25,Bloody Mary,1746254966862,1746254967152,1746254968704,70,1842,1772,290
18,Bloody Mary,1746254966945,1746254967237,1746254968757,70,1812,1742,292
12,Gin and Tonic,1746254966954,1746254967260,1746254968093,40,1139,1099,306
19,Pina Colada,1746254967178,1746254967458,1746254969490,100,2312,2212,280
21,Draft Beer,1746254967367,1746254967624,1746254968600,50,1233,1183,257
1,Gin and Tonic,1746254967404,1746254967654,1746254968401,40,997,957,250
23,Beer,1746254967473,1746254967724,1746254968252,25,779,754,251
11,Tequila shot,1746254967530,1746254967789,1746254968058,20,528,508,259
20,Vodka shot,1746254967534,1746254967801,1746254968070,20,536,516,267
5,Mojito,1746254967657,1746254967890,1746254969429,75,1772,1697,233
6,Draft Beer,1746254967691,1746254967936,1746254968898,50,1207,1157,245
22,Mojito,1746254967763,1746254968012,1746254969496,75,1733,1658,249
13,B52,1746254967921,1746254968165,1746254970197,200,2276,2076,244
11,Cosmopolitan,1746254968062,1746254968296,1746254969503,65,1441,1376,234
29,Margarita,1746254968122,1746254968332,1746254969624,75,1502,1427,210
27,Mojito,1746254968127,1746254968343,1746254969649,75,1522,1447,216
12,B52,1746254968204,1746254968437,1746254970243,200,2039,1839,233
3,Red Wine,1746254968339,1746254968554,1746254968975,25,636,611,215
28,Cider,1746254968451,1746254968671,1746254969088,25,637,612,220
14,Vodka shot,1746254968493,1746254968706,1746254968921,20,428,408,213
21,White Wine,1746254968701,1746254968899,1746254969294,25,593,568,198
26,Gin and Tonic,1746254968809,1746254968989,1746254969549,40,740,700,180
8,Margarita,1746254968826,1746254969012,1746254969886,75,1060,985,186
18,White Wine,1746254968908,1746254969089,1746254969471,25,563,538,181
14,White Wine,1746254968925,1746254969112,1746254969478,25,553,528,187
9,Martini,1746254969180,1746254969342,1746254969879,60,699,639,162
28,Cider,1746254969188,1746254969365,1746254969631,25,443,418,177
5,Cider,1746254969539,1746254969632,1746254969797,25,258,233,93
26,Vodka shot,1746254969659,1746254969722,1746254969809,20,150,130,63
27,Martini,1746254969760,1746254969834,1746254970085,60,325,265,74
8,Cider,1746254969967,1746254969993,1746254970091,25,124,99,26
27,White Wine,1746254970195,1746254970210,1746254970273,25,78,53,15
13,B52,1746254970207,1746254970222,1746254970483,200,276,76,15

Patron Level Statistics:
PatronId,TotalWaitingTime,ResponseTime,Turnaround,DrinksCompleted
0,850,173,9710,5
1,874,65,8636,5
2,1025,607,7520,5
3,995,490,9110,5
4,723,71,2350,5
5,966,4813,9832,5
6,1206,1228,8883,5
7,1055,297,4979,5
8,760,338,9976,5
9,1165,543,9714,5
10,1244,397,7020,5
11,1191,5569,9238,5
12,1236,2636,9928,5
13,988,2676,10118,5
14,1171,562,9063,5
15,1307,362,7299,5
16,1310,395,7077,5
17,1396,732,7034,5
18,1223,2379,8856,5
19,1301,2143,8825,5
20,1322,2171,7355,5
21,1222,2151,8529,5
22,1398,1543,8681,5
23,1414,2229,7387,5
24,1532,625,9030,5
25,1484,946,7739,5
26,1112,2509,8794,5
27,910,958,9208,5
28,1281,1600,8516,5
29,1416,995,8459,5

Stats Summary:
Total Time: 10832 ms
Total Waiting Time: 35077 ms
CPU Utilization: 99.81536189069425%
Throughput: 13.847858197932053 orders/second
Context Switch Time: 1 ms
Time Quantum: 10 ms
