PatronId,DrinkName,ArrivalTime,FirstServiceTime,CompletionTime,ExecutionTime,TurnaroundTime,WaitingTime,ResponseTime
13,Cider,1746254870213,1746254870385,1746254870970,25,757,732,172
19,Cider,1746254870217,1746254870397,1746254871001,25,784,759,180
6,Pina Colada,1746254870241,1746254870432,1746254873283,100,3042,2942,191
20,Cider,1746254870267,1746254870468,1746254871080,25,813,788,201
10,Tequila shot,1746254870274,1746254870492,1746254870797,20,523,503,218
5,Pina Colada,1746254870317,1746254870527,1746254873389,100,3072,2972,210
21,B52,1746254870318,1746254870539,1746254876429,200,6111,5911,221
14,Margarita,1746254870319,1746254870551,1746254872862,75,2543,2468,232
22,Tequila shot,1746254870368,1746254870599,1746254870929,20,561,541,231
9,Vodka shot,1746254870403,1746254870646,1746254870982,20,579,559,243
23,B52,1746254870418,1746254870670,1746254876475,200,6057,5857,252
24,Tequila shot,1746254870467,1746254870740,1746254871073,20,606,586,273
12,Vodka shot,1746254870486,1746254870763,1746254871092,20,606,586,277
25,Draft Beer,1746254870518,1746254870810,1746254872137,50,1619,1569,292
17,White Wine,1746254870529,1746254870822,1746254871498,25,969,944,293
26,Draft Beer,1746254870567,1746254870870,1746254872219,50,1652,1602,303
27,Gin and Tonic,1746254870618,1746254870930,1746254871958,40,1340,1300,312
28,Bloody Mary,1746254870668,1746254870984,1746254872940,70,2272,2202,316
29,Gin and Tonic,1746254870718,1746254871038,1746254872053,40,1335,1295,320
10,Pina Colada,1746254870801,1746254871104,1746254873989,100,3188,3088,303
2,Red Wine,1746254870814,1746254871128,1746254871819,25,1005,980,314
1,B52,1746254870849,1746254871175,1746254876856,200,6007,5807,326
22,B52,1746254870932,1746254871258,1746254876979,200,6047,5847,326
9,Red Wine,1746254870986,1746254871305,1746254872000,25,1014,989,319
13,Cider,1746254871071,1746254871387,1746254872071,25,1000,975,316
24,Tequila shot,1746254871077,1746254871399,1746254871758,20,681,661,322
12,Red Wine,1746254871095,1746254871410,1746254872090,25,995,970,315
19,Martini,1746254871102,1746254871422,1746254873046,60,1944,1884,320
20,Tequila shot,1746254871180,1746254871512,1746254871853,20,673,653,332
17,Pina Colada,1746254871649,1746254871971,1746254874822,100,3173,3073,322
24,Beer,1746254871762,1746254872073,1746254872704,25,942,917,311
20,Gin and Tonic,1746254871857,1746254872150,1746254873112,40,1255,1215,293
11,Bloody Mary,1746254871869,1746254872173,1746254874114,70,2245,2175,304
2,Beer,1746254871969,1746254872250,1746254872916,25,947,922,281
8,Red Wine,1746254872032,1746254872309,1746254872958,25,926,901,277
27,Vodka shot,1746254872069,1746254872339,1746254872686,20,617,597,270
0,Margarita,1746254872080,1746254872351,1746254874570,75,2490,2415,271
3,Cider,1746254872090,1746254872374,1746254873035,25,945,920,284
9,Beer,1746254872151,1746254872433,1746254873100,25,949,924,282
29,Cosmopolitan,1746254872164,1746254872457,1746254874374,65,2210,2145,293
13,Beer,1746254872172,1746254872468,1746254873142,25,970,945,296
25,B52,1746254872238,1746254872538,1746254877744,200,5506,5306,300
12,Cosmopolitan,1746254872240,1746254872550,1746254874486,65,2246,2181,310
26,Draft Beer,1746254872320,1746254872639,1746254873931,50,1611,1561,319
15,Cosmopolitan,1746254872348,1746254872663,1746254874540,65,2192,2127,315
16,Margarita,1746254872418,1746254872740,1746254874887,75,2469,2394,322
27,Pina Colada,1746254872689,1746254872995,1746254875750,100,3061,2961,306
4,Red Wine,1746254872713,1746254873018,1746254873654,25,941,916,305
24,Draft Beer,1746254872804,1746254873113,1746254874345,50,1541,1491,309
14,White Wine,1746254872942,1746254873238,1746254873908,25,966,941,296
28,Cider,1746254873091,1746254873367,1746254874019,25,928,903,276
8,Draft Beer,1746254873109,1746254873391,1746254874616,50,1507,1457,282
3,Margarita,1746254873135,1746254873414,1746254875546,75,2411,2336,279
19,Cosmopolitan,1746254873157,1746254873449,1746254875283,65,2126,2061,292
9,B52,1746254873201,1746254873496,1746254878218,200,5017,4817,295
20,Cider,1746254873223,1746254873520,1746254874191,25,968,943,297
13,Mojito,1746254873243,1746254873554,1746254875704,75,2461,2386,311
18,Beer,1746254873310,1746254873625,1746254874267,25,957,932,315
6,Red Wine,1746254873404,1746254873715,1746254874333,25,929,904,311
5,Margarita,1746254873510,1746254873832,1746254875951,75,2441,2366,322
4,White Wine,1746254873805,1746254874115,1746254874728,25,923,898,310
26,Beer,1746254874032,1746254874316,1746254874928,25,896,871,284
14,Beer,1746254874058,1746254874346,1746254874934,25,876,851,288
10,White Wine,1746254874110,1746254874399,1746254874999,25,889,864,289
28,Mojito,1746254874120,1746254874411,1746254876347,75,2227,2152,291
11,Pina Colada,1746254874264,1746254874553,1746254877014,100,2750,2650,289
20,Beer,1746254874291,1746254874583,1746254875193,25,902,877,292
18,B52,1746254874367,1746254874641,1746254878590,200,4223,4023,274
29,Tequila shot,1746254874425,1746254874711,1746254875035,20,610,590,286
24,Tequila shot,1746254874445,1746254874741,1746254875058,20,613,593,296
6,Martini,1746254874484,1746254874788,1746254876212,60,1728,1668,304
12,Pina Colada,1746254874536,1746254874847,1746254877213,100,2677,2577,311
15,Draft Beer,1746254874590,1746254874888,1746254876027,50,1437,1387,298
0,Tequila shot,1746254874650,1746254874936,1746254875229,20,579,559,286
8,Margarita,1746254874717,1746254875013,1746254876863,75,2146,2071,296
17,Martini,1746254874943,1746254875206,1746254876557,60,1614,1554,263
16,Margarita,1746254874967,1746254875242,1746254877067,75,2100,2025,275
26,Bloody Mary,1746254875028,1746254875307,1746254876875,70,1847,1777,279
14,Martini,1746254875035,1746254875319,1746254876663,60,1628,1568,284
29,Cider,1746254875039,1746254875331,1746254875908,25,869,844,292
10,Red Wine,1746254875150,1746254875436,1746254875992,25,842,817,286
19,White Wine,1746254875333,1746254875606,1746254876151,25,818,793,273
3,B52,1746254875627,1746254875891,1746254878966,200,3339,3139,264
7,Cosmopolitan,1746254875796,1746254876029,1746254877442,65,1646,1581,233
27,Martini,1746254875871,1746254876122,1746254877307,60,1436,1376,251
29,Red Wine,1746254876009,1746254876248,1746254876763,25,754,729,239
5,Martini,1746254876031,1746254876272,1746254877424,60,1393,1333,241
15,Mojito,1746254876128,1746254876372,1746254877797,75,1669,1594,244
19,Gin and Tonic,1746254876302,1746254876535,1746254877260,40,958,918,233
6,Tequila shot,1746254876322,1746254876571,1746254876833,20,511,491,249
21,Mojito,1746254876440,1746254876675,1746254878005,75,1565,1490,235
28,Red Wine,1746254876458,1746254876711,1746254877178,25,720,695,253
23,B52,1746254876486,1746254876734,1746254879155,200,2669,2469,248
17,Vodka shot,1746254876668,1746254876899,1746254877113,20,445,425,231
1,Gin and Tonic,1746254876867,1746254877068,1746254877633,40,766,726,201
8,Martini,1746254876944,1746254877138,1746254878040,60,1096,1036,194
22,White Wine,1746254876989,1746254877179,1746254877579,25,590,565,190
26,Red Wine,1746254877025,1746254877226,1746254877609,25,584,559,201
11,B52,1746254877134,1746254877320,1746254879221,200,2087,1887,186
16,Cider,1746254877148,1746254877344,1746254877721,25,573,548,196
28,White Wine,1746254877329,1746254877491,1746254877827,25,498,473,162
27,Red Wine,1746254877418,1746254877592,1746254877940,25,522,497,174
7,Draft Beer,1746254877493,1746254877657,1746254878276,50,783,733,164
5,Martini,1746254877534,1746254877704,1746254878427,60,893,833,170
22,Martini,1746254877729,1746254877864,1746254878555,60,826,766,135
1,Cider,1746254877743,1746254877887,1746254878187,25,444,419,144
25,Beer,1746254877755,1746254877898,1746254878206,25,451,426,143
16,Cosmopolitan,1746254877822,1746254877976,1746254878732,65,910,845,154
15,Bloody Mary,1746254877908,1746254878053,1746254878779,70,871,801,145
21,Cosmopolitan,1746254878115,1746254878243,1746254878890,65,775,710,128
25,Cosmopolitan,1746254878307,1746254878405,1746254878985,65,678,613,98
7,Cider,1746254878377,1746254878487,1746254878713,25,336,311,110
18,Bloody Mary,1746254878601,1746254878685,1746254879120,70,519,449,84
22,Cider,1746254878666,1746254878757,1746254878932,25,266,241,91
21,Red Wine,1746254878941,1746254878986,1746254879097,25,156,131,45
25,Beer,1746254879035,1746254879079,1746254879175,25,140,115,44
23,Margarita,1746254879166,1746254879176,1746254879410,75,244,169,10
11,Gin and Tonic,1746254879232,1746254879234,1746254879349,40,117,77,2
21,Gin and Tonic,1746254879247,1746254879269,1746254879404,40,157,117,22
18,Beer,1746254879271,1746254879303,1746254879392,25,121,96,32
23,Gin and Tonic,1746254879491,1746254879491,1746254879537,40,46,6,0
23,Martini,1746254879647,1746254879648,1746254879716,60,69,9,1

Patron Level Statistics:
PatronId,TotalWaitingTime,ResponseTime,Turnaround,DrinksCompleted
0,781,273,5927,5
1,812,504,8870,5
2,749,110,3549,5
3,937,128,9549,5
4,917,127,5261,5
5,984,650,8910,5
6,1084,564,7266,5
7,676,235,9096,5
8,1122,2245,8373,5
9,1245,575,8501,5
10,1207,406,6225,5
11,898,1971,9532,5
12,1329,468,7346,5
13,1208,292,5787,5
14,1242,349,6696,5
15,1160,2220,8762,5
16,1114,2271,8665,5
17,1285,408,6996,5
18,875,3022,9225,5
19,1298,784,7043,5
20,1415,813,4926,5
21,651,6111,9086,5
22,973,561,8564,5
23,511,6057,9298,5
24,1511,606,4591,5
25,877,1619,8657,5
26,1386,1652,7042,5
27,1313,1340,7322,5
28,1298,2272,7159,5
29,1430,1335,6045,5

Stats Summary:
Total Time: 10621 ms
Total Waiting Time: 32288 ms
CPU Utilization: 98.0792769042463%
Throughput: 14.122963939365409 orders/second
Context Switch Time: 1 ms
Time Quantum: 10 ms
